InstanceConfig,Price_With_rep($/Month)
150 x cache.t2.medium,15767.999999999996
85 x cache.m5.xlarge,15789.599999999999
16 x cache.m4.2xlarge,15805.440000000002
16 x cache.m5.2xlarge,15805.440000000002
32 x cache.m5.xlarge,15805.440000000002
32 x cache.m4.xlarge,15805.440000000002
8 x cache.m4.4xlarge,15816.96
8 x cache.m5.4xlarge,15816.96
67 x cache.m6g.large,15822.720000000003
2 x cache.r6g.12xlarge,15825.599999999999
3 x cache.r6g.8xlarge,15828.48
6 x cache.r6g.4xlarge,15828.48
12 x cache.r6g.2xlarge,15828.48
24 x cache.r6g.xlarge,15828.48
48 x cache.r6g.large,15828.48
110 x cache.r5.large,15840.0
64 x cache.m5.large,15851.52
64 x cache.m4.large,15851.52
23 x cache.r5.xlarge,15897.599999999999
46 x cache.r5.large,15963.840000000002
56 x cache.r5.xlarge,15966.720000000001
43 x cache.m5.2xlarge,15975.360000000002
86 x cache.m5.xlarge,15975.360000000002
111 x cache.r5.large,15984.000000000002
14 x cache.r5.4xlarge,15986.88
28 x cache.r5.2xlarge,16007.039999999999
17 x cache.m6g.2xlarge,16009.92
34 x cache.m6g.xlarge,16009.92
68 x cache.m6g.large,16058.880000000001
11 x cache.r4.2xlarge,16061.760000000002
22 x cache.r4.xlarge,16061.760000000002
44 x cache.r4.large,16093.439999999999
65 x cache.m5.large,16099.199999999999
65 x cache.m4.large,16099.199999999999
112 x cache.r5.large,16128.0
49 x cache.r6g.large,16158.239999999998
87 x cache.m5.xlarge,16161.120000000003
57 x cache.r5.xlarge,16251.840000000002
113 x cache.r5.large,16272.000000000004
13 x cache.r6gd.xlarge,16286.4
69 x cache.m6g.large,16295.04
33 x cache.m5.xlarge,16299.36
33 x cache.m4.xlarge,16299.36
47 x cache.r5.large,16310.880000000001
44 x cache.m5.2xlarge,16346.88
66 x cache.m5.large,16346.88
66 x cache.m4.large,16346.88
88 x cache.m5.xlarge,16346.88
22 x cache.m5.4xlarge,16378.56
114 x cache.r5.large,16416.0
45 x cache.r4.large,16459.2
35 x cache.m6g.xlarge,16480.8
25 x cache.r6g.xlarge,16488.0
50 x cache.r6g.large,16488.0
70 x cache.m6g.large,16531.199999999997
89 x cache.m5.xlarge,16532.64
58 x cache.r5.xlarge,16536.96
115 x cache.r5.large,16560.0
29 x cache.r5.2xlarge,16578.72
24 x cache.r5.xlarge,16588.800000000003
67 x cache.m5.large,16594.559999999998
67 x cache.m4.large,16594.559999999998
6 x cache.r5.4xlarge,16597.440000000002
12 x cache.r5.2xlarge,16606.08
1 x cache.r5.24xlarge,16632.000000000004
2 x cache.r5.12xlarge,16632.000000000004
48 x cache.r5.large,16657.920000000002
116 x cache.r5.large,16704.000000000004
45 x cache.m5.2xlarge,16718.399999999998
90 x cache.m5.xlarge,16718.399999999998
71 x cache.m6g.large,16767.36
23 x cache.r4.xlarge,16791.84
17 x cache.m4.2xlarge,16793.280000000002
17 x cache.m5.2xlarge,16793.280000000002
34 x cache.m5.xlarge,16793.280000000002
34 x cache.m4.xlarge,16793.280000000002
51 x cache.r6g.large,16817.76
59 x cache.r5.xlarge,16822.079999999998
46 x cache.r4.large,16824.960000000003
68 x cache.m5.large,16842.24
68 x cache.m4.large,16842.24
117 x cache.r5.large,16848.0
91 x cache.m5.xlarge,16904.16
3 x cache.m6g.12xlarge,16943.04
9 x cache.m6g.4xlarge,16951.68
18 x cache.m6g.2xlarge,16951.68
36 x cache.m6g.xlarge,16951.68
118 x cache.r5.large,16992.000000000004
72 x cache.m6g.large,17003.52
49 x cache.r5.large,17004.96
46 x cache.m5.2xlarge,17089.92
69 x cache.m5.large,17089.92
69 x cache.m4.large,17089.92
92 x cache.m5.xlarge,17089.92
60 x cache.r5.xlarge,17107.2
23 x cache.m5.4xlarge,17123.04
15 x cache.r5.4xlarge,17128.800000000003
119 x cache.r5.large,17136.0
13 x cache.r6g.2xlarge,17147.52
26 x cache.r6g.xlarge,17147.52
52 x cache.r6g.large,17147.52
30 x cache.r5.2xlarge,17150.4
47 x cache.r4.large,17190.72
5 x cache.r5.12xlarge,17215.2
73 x cache.m6g.large,17239.68
93 x cache.m5.xlarge,17275.68
25 x cache.r5.xlarge,17280.0
120 x cache.r5.large,17280.0
35 x cache.m5.xlarge,17287.2
35 x cache.m4.xlarge,17287.2
70 x cache.m5.large,17337.6
70 x cache.m4.large,17337.6
50 x cache.r5.large,17352.0
61 x cache.r5.xlarge,17392.32
37 x cache.m6g.xlarge,17422.559999999998
121 x cache.r5.large,17424.000000000004
47 x cache.m5.2xlarge,17461.44
94 x cache.m5.xlarge,17461.44
74 x cache.m6g.large,17475.84
53 x cache.r6g.large,17477.28
3 x cache.r4.8xlarge,17521.92
6 x cache.r4.4xlarge,17521.92
12 x cache.r4.2xlarge,17521.92
24 x cache.r4.xlarge,17521.92
7 x cache.r6gd.2xlarge,17539.2
14 x cache.r6gd.xlarge,17539.2
48 x cache.r4.large,17556.48
122 x cache.r5.large,17568.0
71 x cache.m5.large,17585.28
71 x cache.m4.large,17585.28
95 x cache.m5.xlarge,17647.2
62 x cache.r5.xlarge,17677.440000000002
51 x cache.r5.large,17699.04
75 x cache.m6g.large,17712.000000000004
123 x cache.r5.large,17712.000000000004
31 x cache.r5.2xlarge,17722.079999999998
18 x cache.m4.2xlarge,17781.120000000003
18 x cache.m5.2xlarge,17781.120000000003
36 x cache.m5.xlarge,17781.120000000003
36 x cache.m4.xlarge,17781.120000000003
9 x cache.m4.4xlarge,17794.079999999998
9 x cache.m5.4xlarge,17794.079999999998
27 x cache.r6g.xlarge,17807.04
54 x cache.r6g.large,17807.04
72 x cache.m5.large,17832.959999999995
72 x cache.m4.large,17832.959999999995
3 x cache.m5.12xlarge,17832.96
48 x cache.m5.2xlarge,17832.96
96 x cache.m5.xlarge,17832.96
124 x cache.r5.large,17856.0
24 x cache.m5.4xlarge,17867.52
19 x cache.m6g.2xlarge,17893.44
38 x cache.m6g.xlarge,17893.44
49 x cache.r4.large,17922.24
76 x cache.m6g.large,17948.16
63 x cache.r5.xlarge,17962.559999999998
4 x cache.m5.24xlarge,17971.199999999997
8 x cache.m5.12xlarge,17971.199999999997
26 x cache.r5.xlarge,17971.199999999997
13 x cache.r5.2xlarge,17989.92
125 x cache.r5.large,18000.0
97 x cache.m5.xlarge,18018.72
52 x cache.r5.large,18046.08
73 x cache.m5.large,18080.64
73 x cache.m4.large,18080.64
55 x cache.r6g.large,18136.800000000003
126 x cache.r5.large,18144.000000000004
77 x cache.m6g.large,18184.32
49 x cache.m5.2xlarge,18204.48
98 x cache.m5.xlarge,18204.48
64 x cache.r5.xlarge,18247.680000000004
25 x cache.r4.xlarge,18252.000000000004
16 x cache.r5.4xlarge,18270.72
37 x cache.m5.xlarge,18275.04
37 x cache.m4.xlarge,18275.04
50 x cache.r4.large,18287.999999999996
127 x cache.r5.large,18288.0
32 x cache.r5.2xlarge,18293.760000000002
74 x cache.m5.large,18328.32
74 x cache.m4.large,18328.32
39 x cache.m6g.xlarge,18364.32
99 x cache.m5.xlarge,18390.24
53 x cache.r5.large,18393.120000000003
78 x cache.m6g.large,18420.48
128 x cache.r5.large,18432.000000000004
7 x cache.r6g.4xlarge,18466.56
14 x cache.r6g.2xlarge,18466.56
28 x cache.r6g.xlarge,18466.56
56 x cache.r6g.large,18466.56
65 x cache.r5.xlarge,18532.8
75 x cache.m5.large,18575.999999999996
75 x cache.m4.large,18575.999999999996
50 x cache.m5.2xlarge,18576.0
100 x cache.m5.xlarge,18576.0
129 x cache.r5.large,18576.0
25 x cache.m5.4xlarge,18612.000000000004
51 x cache.r4.large,18653.760000000002
79 x cache.m6g.large,18656.64
27 x cache.r5.xlarge,18662.399999999998
130 x cache.r5.large,18720.0
54 x cache.r5.large,18740.16
101 x cache.m5.xlarge,18761.760000000002
19 x cache.m4.2xlarge,18768.960000000003
19 x cache.m5.2xlarge,18768.960000000003
38 x cache.m5.xlarge,18768.960000000003
38 x cache.m4.xlarge,18768.960000000003
15 x cache.r6gd.xlarge,18792.000000000004
57 x cache.r6g.large,18796.320000000003
66 x cache.r5.xlarge,18817.920000000006
76 x cache.m5.large,18823.679999999997
76 x cache.m4.large,18823.679999999997
5 x cache.m6g.8xlarge,18828.0
10 x cache.m6g.4xlarge,18835.2
20 x cache.m6g.2xlarge,18835.2
40 x cache.m6g.xlarge,18835.2
131 x cache.r5.large,18864.000000000004
33 x cache.r5.2xlarge,18865.440000000002
80 x cache.m6g.large,18892.8
51 x cache.m5.2xlarge,18947.52
102 x cache.m5.xlarge,18947.52
13 x cache.r4.2xlarge,18982.079999999998
26 x cache.r4.xlarge,18982.079999999998
132 x cache.r5.large,19008.0
52 x cache.r4.large,19019.52
77 x cache.m5.large,19071.36
77 x cache.m4.large,19071.36
55 x cache.r5.large,19087.2
67 x cache.r5.xlarge,19103.04
29 x cache.r6g.xlarge,19126.08
58 x cache.r6g.large,19126.08
81 x cache.m6g.large,19128.960000000003
103 x cache.m5.xlarge,19133.280000000002
133 x cache.r5.large,19152.000000000004
39 x cache.m5.xlarge,19262.88
39 x cache.m4.xlarge,19262.88
134 x cache.r5.large,19296.0
41 x cache.m6g.xlarge,19306.08
78 x cache.m5.large,19319.039999999997
78 x cache.m4.large,19319.039999999997
52 x cache.m5.2xlarge,19319.04
104 x cache.m5.xlarge,19319.04
28 x cache.r5.xlarge,19353.6
26 x cache.m5.4xlarge,19356.48
7 x cache.r5.4xlarge,19363.68
82 x cache.m6g.large,19365.12
14 x cache.r5.2xlarge,19373.76
53 x cache.r4.large,19385.28
68 x cache.r5.xlarge,19388.16
17 x cache.r5.4xlarge,19412.64
56 x cache.r5.large,19434.239999999998
34 x cache.r5.2xlarge,19437.12
135 x cache.r5.large,19440.0
59 x cache.r6g.large,19455.84
105 x cache.m5.xlarge,19504.8
79 x cache.m5.large,19566.719999999998
79 x cache.m4.large,19566.719999999998
136 x cache.r5.large,19584.000000000004
83 x cache.m6g.large,19601.28
69 x cache.r5.xlarge,19673.280000000002
53 x cache.m5.2xlarge,19690.559999999998
106 x cache.m5.xlarge,19690.559999999998
27 x cache.r4.xlarge,19712.16
137 x cache.r5.large,19728.0
54 x cache.r4.large,19751.04
20 x cache.m4.2xlarge,19756.800000000003
20 x cache.m5.2xlarge,19756.800000000003
40 x cache.m5.xlarge,19756.800000000003
40 x cache.m4.xlarge,19756.800000000003
10 x cache.m4.4xlarge,19771.199999999997
10 x cache.m5.4xlarge,19771.199999999997
4 x cache.m4.10xlarge,19774.079999999998
21 x cache.m6g.2xlarge,19776.96
42 x cache.m6g.xlarge,19776.96
57 x cache.r5.large,19781.28
15 x cache.r6g.2xlarge,19785.6
30 x cache.r6g.xlarge,19785.6
60 x cache.r6g.large,19785.6
80 x cache.m5.large,19814.399999999998
80 x cache.m4.large,19814.399999999998
84 x cache.m6g.large,19837.440000000002
138 x cache.r5.large,19872.000000000004
107 x cache.m5.xlarge,19876.320000000003
70 x cache.r5.xlarge,19958.4
35 x cache.r5.2xlarge,20008.800000000003
139 x cache.r5.large,20016.0
8 x cache.r6gd.2xlarge,20044.8
16 x cache.r6gd.xlarge,20044.8
29 x cache.r5.xlarge,20044.8
1 x cache.r6gd.16xlarge,20046.239999999998
4 x cache.r6gd.4xlarge,20050.559999999998
81 x cache.m5.large,20062.079999999994
81 x cache.m4.large,20062.079999999994
54 x cache.m5.2xlarge,20062.079999999998
108 x cache.m5.xlarge,20062.079999999998
85 x cache.m6g.large,20073.600000000002
27 x cache.m5.4xlarge,20100.96
61 x cache.r6g.large,20115.36
55 x cache.r4.large,20116.800000000003
58 x cache.r5.large,20128.32
140 x cache.r5.large,20160.0
9 x cache.m5.12xlarge,20217.600000000002
71 x cache.r5.xlarge,20243.52
43 x cache.m6g.xlarge,20247.84
109 x cache.m5.xlarge,20247.84
41 x cache.m5.xlarge,20250.72
41 x cache.m4.xlarge,20250.72
141 x cache.r5.large,20304.000000000004
82 x cache.m5.large,20309.76
82 x cache.m4.large,20309.76
86 x cache.m6g.large,20309.760000000002
55 x cache.m5.2xlarge,20433.600000000002
110 x cache.m5.xlarge,20433.600000000002
7 x cache.r4.4xlarge,20442.24
14 x cache.r4.2xlarge,20442.24
28 x cache.r4.xlarge,20442.24
31 x cache.r6g.xlarge,20445.12
62 x cache.r6g.large,20445.12
142 x cache.r5.large,20448.0
59 x cache.r5.large,20475.359999999997
56 x cache.r4.large,20482.559999999998
72 x cache.r5.xlarge,20528.64
87 x cache.m6g.large,20545.920000000002
18 x cache.r5.4xlarge,20554.56
83 x cache.m5.large,20557.44
83 x cache.m4.large,20557.44
36 x cache.r5.2xlarge,20580.480000000003
143 x cache.r5.large,20592.000000000004
111 x cache.m5.xlarge,20619.36
3 x cache.r5.24xlarge,20658.239999999998
6 x cache.r5.12xlarge,20658.239999999998
11 x cache.m6g.4xlarge,20718.72
22 x cache.m6g.2xlarge,20718.72
44 x cache.m6g.xlarge,20718.72
30 x cache.r5.xlarge,20735.999999999996
144 x cache.r5.large,20736.0
21 x cache.m4.2xlarge,20744.640000000003
21 x cache.m5.2xlarge,20744.640000000003
42 x cache.m5.xlarge,20744.640000000003
42 x cache.m4.xlarge,20744.640000000003
15 x cache.r5.2xlarge,20757.6
63 x cache.r6g.large,20774.880000000005
88 x cache.m6g.large,20782.079999999998
84 x cache.m5.large,20805.119999999995
84 x cache.m4.large,20805.119999999995
56 x cache.m5.2xlarge,20805.12
112 x cache.m5.xlarge,20805.12
73 x cache.r5.xlarge,20813.760000000002
60 x cache.r5.large,20822.399999999998
28 x cache.m5.4xlarge,20845.440000000002
57 x cache.r4.large,20848.32
145 x cache.r5.large,20880.0
113 x cache.m5.xlarge,20990.88
89 x cache.m6g.large,21018.239999999998
146 x cache.r5.large,21024.000000000004
85 x cache.m5.large,21052.8
85 x cache.m4.large,21052.8
74 x cache.r5.xlarge,21098.88
2 x cache.r6g.16xlarge,21101.760000000002
4 x cache.r6g.8xlarge,21104.640000000003
8 x cache.r6g.4xlarge,21104.640000000003
16 x cache.r6g.2xlarge,21104.640000000003
32 x cache.r6g.xlarge,21104.640000000003
64 x cache.r6g.large,21104.640000000003
37 x cache.r5.2xlarge,21152.16
147 x cache.r5.large,21168.0
61 x cache.r5.large,21169.44
29 x cache.r4.xlarge,21172.319999999996
57 x cache.m5.2xlarge,21176.64
114 x cache.m5.xlarge,21176.64
45 x cache.m6g.xlarge,21189.6
58 x cache.r4.large,21214.079999999998
43 x cache.m5.xlarge,21238.56
43 x cache.m4.xlarge,21238.56
90 x cache.m6g.large,21254.4
17 x cache.r6gd.xlarge,21297.6
86 x cache.m5.large,21300.479999999996
86 x cache.m4.large,21300.479999999996
148 x cache.r5.large,21312.000000000004
115 x cache.m5.xlarge,21362.4
75 x cache.r5.xlarge,21384.000000000004
31 x cache.r5.xlarge,21427.2
65 x cache.r6g.large,21434.4
149 x cache.r5.large,21456.0
91 x cache.m6g.large,21490.56
62 x cache.r5.large,21516.48
87 x cache.m5.large,21548.159999999996
87 x cache.m4.large,21548.159999999996
58 x cache.m5.2xlarge,21548.16
116 x cache.m5.xlarge,21548.16
59 x cache.r4.large,21579.84
29 x cache.m5.4xlarge,21589.92
150 x cache.r5.large,21600.0
23 x cache.m6g.2xlarge,21660.48
46 x cache.m6g.xlarge,21660.48
76 x cache.r5.xlarge,21669.12
19 x cache.r5.4xlarge,21696.48
38 x cache.r5.2xlarge,21723.84
92 x cache.m6g.large,21726.72
22 x cache.m4.2xlarge,21732.480000000003
22 x cache.m5.2xlarge,21732.480000000003
44 x cache.m5.xlarge,21732.480000000003
44 x cache.m4.xlarge,21732.480000000003
117 x cache.m5.xlarge,21733.92
11 x cache.m4.4xlarge,21748.32
11 x cache.m5.4xlarge,21748.32
33 x cache.r6g.xlarge,21764.16
66 x cache.r6g.large,21764.16
88 x cache.m5.large,21795.84
88 x cache.m4.large,21795.84
63 x cache.r5.large,21863.52
15 x cache.r4.2xlarge,21902.4
30 x cache.r4.xlarge,21902.4
59 x cache.m5.2xlarge,21919.68
118 x cache.m5.xlarge,21919.68
60 x cache.r4.large,21945.6
77 x cache.r5.xlarge,21954.239999999998
93 x cache.m6g.large,21962.88
89 x cache.m5.large,22043.519999999997
89 x cache.m4.large,22043.519999999997
67 x cache.r6g.large,22093.92
119 x cache.m5.xlarge,22105.440000000002
32 x cache.r5.xlarge,22118.399999999998
8 x cache.r5.4xlarge,22129.92
47 x cache.m6g.xlarge,22131.36
16 x cache.r5.2xlarge,22141.44
94 x cache.m6g.large,22199.04
64 x cache.r5.large,22210.559999999998
45 x cache.m5.xlarge,22226.4
45 x cache.m4.xlarge,22226.4
78 x cache.r5.xlarge,22239.36
60 x cache.m5.2xlarge,22291.199999999997
90 x cache.m5.large,22291.199999999997
90 x cache.m4.large,22291.199999999997
120 x cache.m5.xlarge,22291.199999999997
39 x cache.r5.2xlarge,22295.52
61 x cache.r4.large,22311.36
30 x cache.m5.4xlarge,22334.4
17 x cache.r6g.2xlarge,22423.68
34 x cache.r6g.xlarge,22423.68
68 x cache.r6g.large,22423.68
95 x cache.m6g.large,22435.2
5 x cache.m5.24xlarge,22464.000000000004
10 x cache.m5.12xlarge,22464.000000000004
121 x cache.m5.xlarge,22476.96
79 x cache.r5.xlarge,22524.48
91 x cache.m5.large,22538.879999999997
91 x cache.m4.large,22538.879999999997
9 x cache.r6gd.2xlarge,22550.4
18 x cache.r6gd.xlarge,22550.4
65 x cache.r5.large,22557.6
3 x cache.m6g.16xlarge,22589.280000000002
4 x cache.m6g.12xlarge,22590.72
6 x cache.m6g.8xlarge,22593.600000000002
12 x cache.m6g.4xlarge,22602.240000000005
24 x cache.m6g.2xlarge,22602.240000000005
48 x cache.m6g.xlarge,22602.240000000005
31 x cache.r4.xlarge,22632.480000000003
61 x cache.m5.2xlarge,22662.72
122 x cache.m5.xlarge,22662.72
96 x cache.m6g.large,22671.36
62 x cache.r4.large,22677.12
23 x cache.m4.2xlarge,22720.32
23 x cache.m5.2xlarge,22720.32
46 x cache.m5.xlarge,22720.32
46 x cache.m4.xlarge,22720.32
69 x cache.r6g.large,22753.44
92 x cache.m5.large,22786.559999999998
92 x cache.m4.large,22786.559999999998
33 x cache.r5.xlarge,22809.6
80 x cache.r5.xlarge,22809.6
20 x cache.r5.4xlarge,22838.4
123 x cache.m5.xlarge,22848.48
40 x cache.r5.2xlarge,22867.2
66 x cache.r5.large,22904.64
97 x cache.m6g.large,22907.52
62 x cache.m5.2xlarge,23034.239999999998
93 x cache.m5.large,23034.239999999998
93 x cache.m4.large,23034.239999999998
124 x cache.m5.xlarge,23034.239999999998
63 x cache.r4.large,23042.88
49 x cache.m6g.xlarge,23073.120000000003
31 x cache.m5.4xlarge,23078.88
35 x cache.r6g.xlarge,23083.2
70 x cache.r6g.large,23083.2
81 x cache.r5.xlarge,23094.72
98 x cache.m6g.large,23143.679999999997
47 x cache.m5.xlarge,23214.24
47 x cache.m4.xlarge,23214.24
125 x cache.m5.xlarge,23220.0
67 x cache.r5.large,23251.679999999997
94 x cache.m5.large,23281.92
94 x cache.m4.large,23281.92
2 x cache.r4.16xlarge,23362.559999999998
4 x cache.r4.8xlarge,23362.559999999998
8 x cache.r4.4xlarge,23362.559999999998
16 x cache.r4.2xlarge,23362.559999999998
32 x cache.r4.xlarge,23362.559999999998
82 x cache.r5.xlarge,23379.84
99 x cache.m6g.large,23379.84
63 x cache.m5.2xlarge,23405.760000000002
126 x cache.m5.xlarge,23405.760000000002
64 x cache.r4.large,23408.64
71 x cache.r6g.large,23412.96
41 x cache.r5.2xlarge,23438.88
34 x cache.r5.xlarge,23500.8
17 x cache.r5.2xlarge,23525.28
95 x cache.m5.large,23529.6
95 x cache.m4.large,23529.6
25 x cache.m6g.2xlarge,23544.000000000004
50 x cache.m6g.xlarge,23544.000000000004
127 x cache.m5.xlarge,23591.52
68 x cache.r5.large,23598.719999999998
100 x cache.m6g.large,23616.0
83 x cache.r5.xlarge,23664.960000000003
24 x cache.m4.2xlarge,23708.160000000003
24 x cache.m5.2xlarge,23708.160000000003
48 x cache.m5.xlarge,23708.160000000003
48 x cache.m4.xlarge,23708.160000000003
12 x cache.m4.4xlarge,23725.44
12 x cache.m5.4xlarge,23725.44
3 x cache.r6g.12xlarge,23738.399999999998
9 x cache.r6g.4xlarge,23742.72
18 x cache.r6g.2xlarge,23742.72
36 x cache.r6g.xlarge,23742.72
72 x cache.r6g.large,23742.72
65 x cache.r4.large,23774.4
2 x cache.m5.24xlarge,23777.28
4 x cache.m5.12xlarge,23777.28
64 x cache.m5.2xlarge,23777.28
96 x cache.m5.large,23777.28
96 x cache.m4.large,23777.28
128 x cache.m5.xlarge,23777.28
19 x cache.r6gd.xlarge,23803.2
32 x cache.m5.4xlarge,23823.36
101 x cache.m6g.large,23852.16
69 x cache.r5.large,23945.76
84 x cache.r5.xlarge,23950.08
129 x cache.m5.xlarge,23963.04
21 x cache.r5.4xlarge,23980.32
42 x cache.r5.2xlarge,24010.559999999998
51 x cache.m6g.xlarge,24014.88
97 x cache.m5.large,24024.959999999995
97 x cache.m4.large,24024.959999999995
73 x cache.r6g.large,24072.480000000003
102 x cache.m6g.large,24088.320000000003
33 x cache.r4.xlarge,24092.640000000003
7 x cache.r5.12xlarge,24101.280000000002
66 x cache.r4.large,24140.16
65 x cache.m5.2xlarge,24148.800000000003
130 x cache.m5.xlarge,24148.800000000003
35 x cache.r5.xlarge,24192.000000000004
49 x cache.m5.xlarge,24202.08
49 x cache.m4.xlarge,24202.08
85 x cache.r5.xlarge,24235.200000000004
98 x cache.m5.large,24272.64
98 x cache.m4.large,24272.64
70 x cache.r5.large,24292.8
103 x cache.m6g.large,24324.48
131 x cache.m5.xlarge,24334.56
37 x cache.r6g.xlarge,24402.240000000005
74 x cache.r6g.large,24402.240000000005
13 x cache.m6g.4xlarge,24485.760000000002
26 x cache.m6g.2xlarge,24485.760000000002
52 x cache.m6g.xlarge,24485.760000000002
67 x cache.r4.large,24505.920000000002
66 x cache.m5.2xlarge,24520.32
86 x cache.r5.xlarge,24520.32
99 x cache.m5.large,24520.32
99 x cache.m4.large,24520.32
132 x cache.m5.xlarge,24520.32
104 x cache.m6g.large,24560.640000000003
33 x cache.m5.4xlarge,24567.84
43 x cache.r5.2xlarge,24582.240000000005
71 x cache.r5.large,24639.84
25 x cache.m4.2xlarge,24696.0
25 x cache.m5.2xlarge,24696.0
50 x cache.m5.xlarge,24696.0
50 x cache.m4.xlarge,24696.0
133 x cache.m5.xlarge,24706.08
11 x cache.m5.12xlarge,24710.4
5 x cache.m4.10xlarge,24717.6
75 x cache.r6g.large,24732.000000000004
100 x cache.m5.large,24767.999999999996
100 x cache.m4.large,24767.999999999996
105 x cache.m6g.large,24796.800000000007
87 x cache.r5.xlarge,24805.44
17 x cache.r4.2xlarge,24822.72
34 x cache.r4.xlarge,24822.72
68 x cache.r4.large,24871.679999999997
36 x cache.r5.xlarge,24883.2
67 x cache.m5.2xlarge,24891.840000000004
134 x cache.m5.xlarge,24891.840000000004
9 x cache.r5.4xlarge,24896.160000000003
18 x cache.r5.2xlarge,24909.119999999995
3 x cache.r5.12xlarge,24948.000000000004
53 x cache.m6g.xlarge,24956.64
72 x cache.r5.large,24986.879999999997
101 x cache.m5.large,25015.68
101 x cache.m4.large,25015.68
106 x cache.m6g.large,25032.96
10 x cache.r6gd.2xlarge,25055.999999999996
20 x cache.r6gd.xlarge,25055.999999999996
19 x cache.r6g.2xlarge,25061.760000000002
38 x cache.r6g.xlarge,25061.760000000002
76 x cache.r6g.large,25061.760000000002
5 x cache.r6gd.4xlarge,25063.2
135 x cache.m5.xlarge,25077.6
88 x cache.r5.xlarge,25090.559999999998
22 x cache.r5.4xlarge,25122.240000000005
44 x cache.r5.2xlarge,25153.92
51 x cache.m5.xlarge,25189.920000000002
51 x cache.m4.xlarge,25189.920000000002
69 x cache.r4.large,25237.440000000002
102 x cache.m5.large,25263.359999999997
102 x cache.m4.large,25263.359999999997
68 x cache.m5.2xlarge,25263.36
136 x cache.m5.xlarge,25263.36
107 x cache.m6g.large,25269.120000000003
34 x cache.m5.4xlarge,25312.319999999996
73 x cache.r5.large,25333.92
89 x cache.r5.xlarge,25375.68
77 x cache.r6g.large,25391.52
27 x cache.m6g.2xlarge,25427.52
54 x cache.m6g.xlarge,25427.52
137 x cache.m5.xlarge,25449.120000000003
108 x cache.m6g.large,25505.28
103 x cache.m5.large,25511.039999999997
103 x cache.m4.large,25511.039999999997
35 x cache.r4.xlarge,25552.8
37 x cache.r5.xlarge,25574.399999999998
70 x cache.r4.large,25603.2
69 x cache.m5.2xlarge,25634.88
138 x cache.m5.xlarge,25634.88
90 x cache.r5.xlarge,25660.8
74 x cache.r5.large,25680.96
26 x cache.m4.2xlarge,25683.840000000004
26 x cache.m5.2xlarge,25683.840000000004
52 x cache.m5.xlarge,25683.840000000004
52 x cache.m4.xlarge,25683.840000000004
13 x cache.m4.4xlarge,25702.559999999998
13 x cache.m5.4xlarge,25702.559999999998
39 x cache.r6g.xlarge,25721.280000000002
78 x cache.r6g.large,25721.280000000002
45 x cache.r5.2xlarge,25725.600000000002
109 x cache.m6g.large,25741.44
104 x cache.m5.large,25758.719999999998
104 x cache.m4.large,25758.719999999998
139 x cache.m5.xlarge,25820.640000000003
55 x cache.m6g.xlarge,25898.399999999998
91 x cache.r5.xlarge,25945.920000000002
71 x cache.r4.large,25968.96
110 x cache.m6g.large,25977.6
105 x cache.m5.large,26006.399999999998
105 x cache.m4.large,26006.399999999998
70 x cache.m5.2xlarge,26006.4
140 x cache.m5.xlarge,26006.4
75 x cache.r5.large,26027.999999999996
79 x cache.r6g.large,26051.04
35 x cache.m5.4xlarge,26056.8
53 x cache.m5.xlarge,26177.760000000002
53 x cache.m4.xlarge,26177.760000000002
141 x cache.m5.xlarge,26192.16
111 x cache.m6g.large,26213.760000000002
92 x cache.r5.xlarge,26231.04
106 x cache.m5.large,26254.079999999998
106 x cache.m4.large,26254.079999999998
23 x cache.r5.4xlarge,26264.16
38 x cache.r5.xlarge,26265.6
9 x cache.r4.4xlarge,26282.88
18 x cache.r4.2xlarge,26282.88
36 x cache.r4.xlarge,26282.88
19 x cache.r5.2xlarge,26292.96
46 x cache.r5.2xlarge,26297.28
21 x cache.r6gd.xlarge,26308.800000000003
72 x cache.r4.large,26334.72
7 x cache.m6g.8xlarge,26359.2
14 x cache.m6g.4xlarge,26369.280000000002
28 x cache.m6g.2xlarge,26369.280000000002
56 x cache.m6g.xlarge,26369.280000000002
76 x cache.r5.large,26375.039999999997
71 x cache.m5.2xlarge,26377.920000000006
142 x cache.m5.xlarge,26377.920000000006
5 x cache.r6g.8xlarge,26380.8
10 x cache.r6g.4xlarge,26380.8
20 x cache.r6g.2xlarge,26380.8
40 x cache.r6g.xlarge,26380.8
80 x cache.r6g.large,26380.8
112 x cache.m6g.large,26449.920000000002
107 x cache.m5.large,26501.760000000002
107 x cache.m4.large,26501.760000000002
93 x cache.r5.xlarge,26516.160000000003
143 x cache.m5.xlarge,26563.679999999997
27 x cache.m4.2xlarge,26671.68
27 x cache.m5.2xlarge,26671.68
54 x cache.m5.xlarge,26671.68
54 x cache.m4.xlarge,26671.68
113 x cache.m6g.large,26686.08
73 x cache.r4.large,26700.480000000003
81 x cache.r6g.large,26710.559999999998
77 x cache.r5.large,26722.079999999994
108 x cache.m5.large,26749.44
108 x cache.m4.large,26749.44
72 x cache.m5.2xlarge,26749.440000000002
144 x cache.m5.xlarge,26749.440000000002
36 x cache.m5.4xlarge,26801.280000000002
94 x cache.r5.xlarge,26801.280000000002
57 x cache.m6g.xlarge,26840.16
47 x cache.r5.2xlarge,26868.960000000003
114 x cache.m6g.large,26922.240000000005
